"acceptance_id","priority","layer","module","title","requirement_ids","suggested_automation","story_ids","operation_ids","test_files","evidence_refs","execution_class","candidate_status","external_candidate_ref","external_executed_at","external_evidence_refs"
"AT-CFG-005","P0_BLOCKER","API","BOT_CONFIG","无效频道或 Bot 权限不足不保存","BOT-CONFIG-DESIGN-§3.1; BOT-CONFIG-DESIGN-§5; BOT-CONFIG-DESIGN-§8","API_CONTRACT","M23-US-08;M4-US-10","getBotConfig;testBotConfigDelivery;updateBotConfig;validateBotConfigChange","tests/m4-us-10-api.spec.ts;tests/m4-us-10-bot.spec.ts;tests/m4-us-10-db.spec.ts","evidence/P0/M23-US-08/summary.md;evidence/P0/M4-US-10/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-CFG-006","P0_BLOCKER","E2E","BOT_CONFIG","修改必须先预览再确认应用","BOT-CONFIG-DESIGN-§4; BOT-CONFIG-DESIGN-§9","E2E_DISCORD_API","M23-US-08;M4-US-10","getBotConfig;testBotConfigDelivery;updateBotConfig;validateBotConfigChange","tests/m4-us-10-api.spec.ts;tests/m4-us-10-bot.spec.ts;tests/m4-us-10-db.spec.ts","evidence/P0/M23-US-08/summary.md;evidence/P0/M4-US-10/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-CFG-007","P0_BLOCKER","API","BOT_CONFIG","配置版本冲突不覆盖新值","BOT-CONFIG-DESIGN-§5-6; ACCESS-02","API_CONCURRENCY","M23-US-08;M4-US-10","getBotConfig;testBotConfigDelivery;updateBotConfig;validateBotConfigChange","tests/m4-us-10-api.spec.ts;tests/m4-us-10-bot.spec.ts;tests/m4-us-10-db.spec.ts","evidence/P0/M23-US-08/summary.md;evidence/P0/M4-US-10/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-CFG-008","P0_BLOCKER","API","BOT_CONFIG","配置变更追加完整审计事件","BOT-CONFIG-DESIGN-§2; BOT-CONFIG-DESIGN-§5-6; SPEC-12.1","API_AUDIT_ASSERTION","M23-US-08;M4-US-10","getBotConfig;testBotConfigDelivery;updateBotConfig;validateBotConfigChange","tests/m4-us-10-api.spec.ts;tests/m4-us-10-bot.spec.ts;tests/m4-us-10-db.spec.ts","evidence/P0/M23-US-08/summary.md;evidence/P0/M4-US-10/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-CFG-009","P0_HIGH","E2E","BOT_CONFIG","Bot 重启后从 API 重载当前配置","BOT-CONFIG-DESIGN-§4; BOT-CONFIG-DESIGN-§8-9","E2E_RESTART_RECOVERY","M23-US-08;M4-US-10","getBotConfig;testBotConfigDelivery;updateBotConfig;validateBotConfigChange","tests/m4-us-10-api.spec.ts;tests/m4-us-10-bot.spec.ts;tests/m4-us-10-db.spec.ts","evidence/P0/M23-US-08/summary.md;evidence/P0/M4-US-10/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-CFG-010","P0_BLOCKER","E2E","BOT_CONFIG","配置交互保持 ephemeral 隐私","BOT-CONFIG-DESIGN-§4; BOT-CONFIG-DESIGN-§7; BOT-CONFIG-DESIGN-§9","E2E_PRIVACY_SCAN","M4-US-10","getBotConfig;testBotConfigDelivery;updateBotConfig;validateBotConfigChange","tests/m4-us-10-api.spec.ts;tests/m4-us-10-bot.spec.ts;tests/m4-us-10-db.spec.ts","evidence/P0/M4-US-10/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-SET-001","P0_BLOCKER","DB","SETTLEMENT","同一收益不能进入两个有效批次","M6-SPEC-§4.3","API_DB_CONCURRENCY","M23-US-07;M6-US-01","createSettlementBatch;getSettlementBatch;listSettlementBatches;previewSettlementBatch","tests/m6-us-01-db.spec.ts;tests/m6-us-01.spec.ts","evidence/P0/M23-US-07/summary.md;evidence/P0/M6-US-01/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-SET-002","P0_BLOCKER","API","SETTLEMENT","自动结算重放返回同一批次","M6-SPEC-§4.3","API_IDEMPOTENCY","M23-US-07;M6-US-01","createSettlementBatch;getSettlementBatch;listSettlementBatches;previewSettlementBatch","tests/m6-us-01-db.spec.ts;tests/m6-us-01.spec.ts","evidence/P0/M23-US-07/summary.md;evidence/P0/M6-US-01/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-SET-003","P0_HIGH","DB","SETTLEMENT","批次快照与后续调整分期","M6-SPEC-§4.3","API_DB_INTEGRATION","M23-US-07;M6-US-01","createSettlementBatch;getSettlementBatch;listSettlementBatches;previewSettlementBatch","tests/m6-us-01-db.spec.ts;tests/m6-us-01.spec.ts","evidence/P0/M23-US-07/summary.md;evidence/P0/M6-US-01/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-SET-004","P0_BLOCKER","API","SETTLEMENT","高额手动批次禁止创建者自批","M6-SPEC-§4.4; ACCESS-02","API_RBAC","M23-US-07;M6-US-02","approveSettlementBatch;exportSettlementBatch;recordSettlementPaymentResults;submitSettlementBatch;voidSettlementBatch","tests/m6-us-02-api.spec.ts;tests/m6-us-02-db.spec.ts;tests/m6-us-02-migration.spec.ts","evidence/P0/M23-US-07/summary.md;evidence/P0/M6-US-02/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-SET-005","P0_BLOCKER","API","SETTLEMENT","部分支付只完成成功项目","M6-SPEC-§4.5","API_TRANSACTION","M23-US-07;M6-US-02","approveSettlementBatch;exportSettlementBatch;recordSettlementPaymentResults;submitSettlementBatch;voidSettlementBatch","tests/m6-us-02-api.spec.ts;tests/m6-us-02-db.spec.ts;tests/m6-us-02-migration.spec.ts","evidence/P0/M23-US-07/summary.md;evidence/P0/M6-US-02/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-SET-006","P0_HIGH","API","SETTLEMENT","导出不包含银行敏感数据","M6-SPEC-§4.5","API_CONTRACT","M23-US-07;M6-US-02","approveSettlementBatch;exportSettlementBatch;recordSettlementPaymentResults;submitSettlementBatch;voidSettlementBatch","tests/m6-us-02-api.spec.ts;tests/m6-us-02-db.spec.ts;tests/m6-us-02-migration.spec.ts","evidence/P0/M23-US-07/summary.md;evidence/P0/M6-US-02/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-SET-010","P0_BLOCKER","API","SETTLEMENT","支付登记必须可对账","M6-SPEC-§4.5","API_AUDIT_ASSERTION","M23-US-07;M6-US-02","approveSettlementBatch;exportSettlementBatch;recordSettlementPaymentResults;submitSettlementBatch;voidSettlementBatch","tests/m6-us-02-api.spec.ts;tests/m6-us-02-db.spec.ts;tests/m6-us-02-migration.spec.ts","evidence/P0/M23-US-07/summary.md;evidence/P0/M6-US-02/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-RPT-001","P0_BLOCKER","WORKER","WEEKLY_REPORT","周期报告生成可重放","M6-SPEC-§5","WORKER_DB_INTEGRATION","M23-US-07;M6-US-03","createWeeklyReportRevision;exportWeeklyReport;getAdminWeeklyReport;getCurrentPlayerWeeklyReport;listAdminWeeklyReports;listCurrentPlayerWeeklyReports","tests/m6-us-03-api.spec.ts;tests/m6-us-03-db.spec.ts;tests/m6-us-03-worker.spec.ts;tests/m6-us-03.spec.ts","evidence/P0/M23-US-07/summary.md;evidence/P0/M6-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-RPT-002","P0_HIGH","API","WEEKLY_REPORT","陪玩只能查看本人周报","M6-SPEC-§5","API_PRIVACY","M23-US-07;M6-US-03","createWeeklyReportRevision;exportWeeklyReport;getAdminWeeklyReport;getCurrentPlayerWeeklyReport;listAdminWeeklyReports;listCurrentPlayerWeeklyReports","tests/m6-us-03-api.spec.ts;tests/m6-us-03-db.spec.ts;tests/m6-us-03-worker.spec.ts;tests/m6-us-03.spec.ts","evidence/P0/M23-US-07/summary.md;evidence/P0/M6-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-RPT-006","P0_HIGH","WORKER","WEEKLY_REPORT","通知失败不阻断报告结算","M6-SPEC-§5;§8","WORKER_RECOVERY","M23-US-07;M6-US-03","createWeeklyReportRevision;exportWeeklyReport;getAdminWeeklyReport;getCurrentPlayerWeeklyReport;listAdminWeeklyReports;listCurrentPlayerWeeklyReports","tests/m6-us-03-api.spec.ts;tests/m6-us-03-db.spec.ts;tests/m6-us-03-worker.spec.ts;tests/m6-us-03.spec.ts","evidence/P0/M23-US-07/summary.md;evidence/P0/M6-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-PRF-001","P0_HIGH","API","CUSTOMER_PROFILE","客户 Profile 统计口径与分页","M6-SPEC-§6.1","API_DB_INTEGRATION","M6-US-04","appendAdminCustomerProfileNote;getAdminCustomerProfileSummary;listAdminCustomerOrders;listAdminUserConsumptions","tests/m6-us-04-api.spec.ts;tests/m6-us-04-dashboard.spec.ts;tests/m6-us-04-db.spec.ts","evidence/P0/M6-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-PRF-002","P0_BLOCKER","API","USER_PROFILE","用户只能读取自己的 Profile","M6-SPEC-§6.2","API_PRIVACY","M23-US-02;M6-US-05","getCurrentPlayerWeeklyReport;getCurrentUserProfileSummary;listCurrentPlayerWeeklyReports;listCurrentUserOrders","tests/m6-us-05-api.spec.ts;tests/m6-us-05-bot.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M6-US-05/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-PRF-004","P0_HIGH","API","CUSTOMER_PROFILE","后台 Profile 不泄露返佣受益人给低权限或用户","M6-SPEC-§6; REF-06","API_PRIVACY_SCAN","M23-US-02;M6-US-04","appendAdminCustomerProfileNote;getAdminCustomerProfileSummary;listAdminCustomerOrders;listAdminUserConsumptions","tests/m6-us-04-api.spec.ts;tests/m6-us-04-dashboard.spec.ts;tests/m6-us-04-db.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M6-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-PRF-005","P0_HIGH","E2E","USER_PROFILE","Discord Profile 保持私密且可导航","M6-SPEC-§6.2","E2E_DISCORD_API","M6-US-05","getCurrentPlayerWeeklyReport;getCurrentUserProfileSummary;listCurrentPlayerWeeklyReports;listCurrentUserOrders","tests/m6-us-05-api.spec.ts;tests/m6-us-05-bot.spec.ts","evidence/P0/M6-US-05/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-PRF-006","P0_BLOCKER","API","USER_PROFILE","余额与预留使用同一内部账本快照","M6-SPEC-§6.2; M7-SPEC-§2","API_WALLET_INTEGRATION","M23-US-02;M6-US-05","getCurrentPlayerWeeklyReport;getCurrentUserProfileSummary;listCurrentPlayerWeeklyReports;listCurrentUserOrders","tests/m6-us-05-api.spec.ts;tests/m6-us-05-bot.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M6-US-05/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-PRF-008","P0_HIGH","DASHBOARD","CUSTOMER_PROFILE","Profile 模块失败彼此隔离","M6-SPEC-§6.1;§8; M7-SPEC-§7","DASHBOARD_COMPONENT","M6-US-04","appendAdminCustomerProfileNote;getAdminCustomerProfileSummary;listAdminCustomerOrders;listAdminUserConsumptions","tests/m6-us-04-api.spec.ts;tests/m6-us-04-dashboard.spec.ts;tests/m6-us-04-db.spec.ts","evidence/P0/M6-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-GFT-012","P0_BLOCKER","API","GIFT","余额不足礼物可选但零业务写入","M6-SPEC-§7","API_DB_ASSERTION","M22-US-06;M6-US-06","checkGiftAffordability;createOrderGiftRequest","tests/m22-us-06-gift-assist-boundaries.spec.ts;tests/m22-us-06-gift-automation-gate.spec.ts;tests/m22-us-06-gift-bot-adapter.spec.ts;tests/m22-us-06-gift-entry-postgres.spec.ts;tests/m22-us-06-gift-fixture-contract.spec.ts;tests/m22-us-06-gift-lifecycle-postgres.spec.ts;tests/m22-us-06-gift-privacy-worker.spec.ts;tests/m6-us-06-api.spec.ts;tests/m6-us-06-bot.spec.ts","evidence/P0/M22-US-06/summary.md;evidence/P0/M6-US-06/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-GFT-013","P0_HIGH","E2E","GIFT","客服充值后刷新并继续原礼物","M6-SPEC-§7; M7-SPEC-§7","E2E_DISCORD_API","M22-US-06;M6-US-06","checkGiftAffordability;createOrderGiftRequest","tests/m22-us-06-gift-assist-boundaries.spec.ts;tests/m22-us-06-gift-automation-gate.spec.ts;tests/m22-us-06-gift-bot-adapter.spec.ts;tests/m22-us-06-gift-entry-postgres.spec.ts;tests/m22-us-06-gift-fixture-contract.spec.ts;tests/m22-us-06-gift-lifecycle-postgres.spec.ts;tests/m22-us-06-gift-privacy-worker.spec.ts;tests/m6-us-06-api.spec.ts;tests/m6-us-06-bot.spec.ts","evidence/P0/M22-US-06/summary.md;evidence/P0/M6-US-06/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-GFT-014","P0_BLOCKER","API","GIFT","刷新后价格变化要求重确认","M6-SPEC-§7","API_CONCURRENCY","M22-US-06;M6-US-06","checkGiftAffordability;createOrderGiftRequest","tests/m22-us-06-gift-assist-boundaries.spec.ts;tests/m22-us-06-gift-automation-gate.spec.ts;tests/m22-us-06-gift-bot-adapter.spec.ts;tests/m22-us-06-gift-entry-postgres.spec.ts;tests/m22-us-06-gift-fixture-contract.spec.ts;tests/m22-us-06-gift-lifecycle-postgres.spec.ts;tests/m22-us-06-gift-privacy-worker.spec.ts;tests/m6-us-06-api.spec.ts;tests/m6-us-06-bot.spec.ts","evidence/P0/M22-US-06/summary.md;evidence/P0/M6-US-06/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-RPT-007","P0_HIGH","API","WEEKLY_REPORT","授权周报可按修订版本导出","M6-SPEC-§5","API_CONTRACT","M23-US-07;M6-US-03","createWeeklyReportRevision;exportWeeklyReport;getAdminWeeklyReport;getCurrentPlayerWeeklyReport;listAdminWeeklyReports;listCurrentPlayerWeeklyReports","tests/m6-us-03-api.spec.ts;tests/m6-us-03-db.spec.ts;tests/m6-us-03-worker.spec.ts;tests/m6-us-03.spec.ts","evidence/P0/M23-US-07/summary.md;evidence/P0/M6-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-RPT-008","P0_HIGH","API","WEEKLY_REPORT","人工纠错只追加周报修订","M6-SPEC-§5","API_AUDIT_ASSERTION","M23-US-07;M6-US-03","createWeeklyReportRevision;exportWeeklyReport;getAdminWeeklyReport;getCurrentPlayerWeeklyReport;listAdminWeeklyReports;listCurrentPlayerWeeklyReports","tests/m6-us-03-api.spec.ts;tests/m6-us-03-db.spec.ts;tests/m6-us-03-worker.spec.ts;tests/m6-us-03.spec.ts","evidence/P0/M23-US-07/summary.md;evidence/P0/M6-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-PRF-009","P0_BLOCKER","API","CUSTOMER_PROFILE","L1 客户资料范围跨模块一致","M6-SPEC-§6.1; ACCESS-02","API_RBAC","M6-US-04","appendAdminCustomerProfileNote;getAdminCustomerProfileSummary;listAdminCustomerOrders;listAdminUserConsumptions","tests/m6-us-04-api.spec.ts;tests/m6-us-04-dashboard.spec.ts;tests/m6-us-04-db.spec.ts","evidence/P0/M6-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-PRF-010","P0_BLOCKER","E2E","CUSTOMER_PROFILE","客服内部备注只追加且复用客户范围","M6-SPEC-§6.1; ACCESS-02","E2E_DASHBOARD_API_DB","M6-US-04","appendAdminCustomerProfileNote;getAdminCustomerProfileSummary;listAdminCustomerOrders;listAdminUserConsumptions","tests/m6-us-04-api.spec.ts;tests/m6-us-04-dashboard.spec.ts;tests/m6-us-04-db.spec.ts","evidence/P0/M6-US-04/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-GFT-015","P0_HIGH","API","GIFT","余额不足返回客服充值指引","M6-SPEC-§7","API_WALLET_INTEGRATION","M22-US-06;M6-US-06","checkGiftAffordability;createOrderGiftRequest","tests/m22-us-06-gift-assist-boundaries.spec.ts;tests/m22-us-06-gift-automation-gate.spec.ts;tests/m22-us-06-gift-bot-adapter.spec.ts;tests/m22-us-06-gift-entry-postgres.spec.ts;tests/m22-us-06-gift-fixture-contract.spec.ts;tests/m22-us-06-gift-lifecycle-postgres.spec.ts;tests/m22-us-06-gift-privacy-worker.spec.ts;tests/m6-us-06-api.spec.ts;tests/m6-us-06-bot.spec.ts","evidence/P0/M22-US-06/summary.md;evidence/P0/M6-US-06/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-WAL-001","P0_BLOCKER","DB","WALLET","内部 CAT 账本是唯一余额事实","M7-SPEC-§2;§4; M9-SPEC-§3","DB_API_ASSERTION","M23-US-02;M7-US-01;M7-US-02;M7-US-05","createAdminExternalRefundDebit;createAdminTopUp;createWalletAdjustment;getAuditLog;listAdminWalletEntries","tests/m7-us-01-contract.spec.ts;tests/m7-us-02-db.spec.ts;tests/m7-us-05-funding-db.spec.ts;tests/m7-us-05-funding-migration.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M7-US-01/summary.md;evidence/P0/M7-US-02/summary.md;evidence/P0/M7-US-05/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-WAL-002","P0_BLOCKER","DB","WALLET","资金事实只追加且不可硬删除","M7-SPEC-§4;§9","DB_CONSTRAINT","M23-US-02;M7-US-02;M7-US-05","none","tests/m7-us-02-db.spec.ts;tests/m7-us-05-funding-db.spec.ts;tests/m7-us-05-funding-migration.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M7-US-02/summary.md;evidence/P0/M7-US-05/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-WAL-003","P0_BLOCKER","API","TOP_UP","L2 记录 USD 付款并即时充值 CAT","M7-SPEC-§5;§7; M9-SPEC-§3;§5","API_DB_ASSERTION","M23-US-02;M7-US-04;M7-US-06","createAdminExternalRefundDebit;createAdminTopUp;createWalletAdjustment;listAdminWalletEntries","tests/m7-us-04-api.spec.ts;tests/m7-us-04-db.spec.ts;tests/m7-us-04-wallet.spec.ts;tests/m7-us-06-bot.spec.ts;tests/m7-us-06-dashboard.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M7-US-04/summary.md;evidence/P0/M7-US-06/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-WAL-004","P0_BLOCKER","API","TOP_UP","L1 不能执行人工 CAT 充值","M7-SPEC-§5;§9; M9-SPEC-§5","API_RBAC_AUDIT","M23-US-02;M7-US-04","createAdminExternalRefundDebit;createAdminTopUp;createWalletAdjustment;listAdminWalletEntries","tests/m7-us-04-api.spec.ts;tests/m7-us-04-db.spec.ts;tests/m7-us-04-wallet.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M7-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-WAL-005","P0_HIGH","API","TOP_UP","L2 可执行正数 USD cents 到 CAT 充值","M7-SPEC-§5;§9; M9-SPEC-§3;§5","API_RBAC_AUDIT","M23-US-02;M7-US-04","createAdminExternalRefundDebit;createAdminTopUp;createWalletAdjustment;listAdminWalletEntries","tests/m7-us-04-api.spec.ts;tests/m7-us-04-db.spec.ts;tests/m7-us-04-wallet.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M7-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-WAL-006","P0_BLOCKER","API","TOP_UP","付款方式与 receipt 组合唯一","M7-SPEC-§5; M9-SPEC-§5","API_DB_CONCURRENCY","M23-US-02;M7-US-04","createAdminExternalRefundDebit;createAdminTopUp;createWalletAdjustment;listAdminWalletEntries","tests/m7-us-04-api.spec.ts;tests/m7-us-04-db.spec.ts;tests/m7-us-04-wallet.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M7-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-WAL-007","P0_HIGH","E2E","TOP_UP","充值凭证附件可选且私有","M7-SPEC-§6;§7; M9-SPEC-§5","E2E_DASHBOARD_API","M23-US-02;M7-US-04;M7-US-06","createAdminExternalRefundDebit;createAdminTopUp;createWalletAdjustment;listAdminWalletEntries","tests/m7-us-04-api.spec.ts;tests/m7-us-04-db.spec.ts;tests/m7-us-04-wallet.spec.ts;tests/m7-us-06-bot.spec.ts;tests/m7-us-06-dashboard.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M7-US-04/summary.md;evidence/P0/M7-US-06/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-WAL-008","P0_BLOCKER","API","EXTERNAL_REFUND","渠道退款扣款不允许负数","M7-SPEC-§5;§8","API_CONCURRENCY_AUDIT","M23-US-02;M7-US-04","createAdminExternalRefundDebit;createAdminTopUp;createWalletAdjustment;listAdminWalletEntries","tests/m7-us-04-api.spec.ts;tests/m7-us-04-db.spec.ts;tests/m7-us-04-wallet.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M7-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-WAL-009","P0_HIGH","API","EXTERNAL_REFUND","足额渠道退款登记为内部借记","M7-SPEC-§5;§8;§9","API_DB_ASSERTION","M23-US-02;M7-US-04;M7-US-06","createAdminExternalRefundDebit;createAdminTopUp;createWalletAdjustment;listAdminWalletEntries","tests/m7-us-04-api.spec.ts;tests/m7-us-04-db.spec.ts;tests/m7-us-04-wallet.spec.ts;tests/m7-us-06-bot.spec.ts;tests/m7-us-06-dashboard.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M7-US-04/summary.md;evidence/P0/M7-US-06/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-WAL-010","P0_BLOCKER","CONTRACT","WALLET","运行时资金合同只允许 CAT 内部钱包","M7-SPEC-§1;§11; M9-SPEC-§3;§8","STATIC_CONTRACT_GATE","M23-US-02;M7-US-01;M7-US-05;M7-US-07","createAdminExternalRefundDebit;createAdminTopUp;createWalletAdjustment;getAuditLog;listAdminWalletEntries","tests/m7-us-01-contract.spec.ts;tests/m7-us-05-funding-db.spec.ts;tests/m7-us-05-funding-migration.spec.ts;tests/m7-us-07-retirement.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M7-US-01/summary.md;evidence/P0/M7-US-05/summary.md;evidence/P0/M7-US-07/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-AUD-005","P0_BLOCKER","DB","AUDIT","成功业务变更与逐对象审计原子提交","M7-SPEC-§9","DB_TRANSACTION_ASSERTION","M23-US-05;M23-US-07;M7-US-01;M7-US-02;M7-US-03","createAdminExternalRefundDebit;createAdminTopUp;createWalletAdjustment;getAuditLog;listAdminWalletEntries","tests/m7-us-01-contract.spec.ts;tests/m7-us-02-db.spec.ts;tests/m7-us-03-audit-db.spec.ts;tests/m7-us-03-audit.spec.ts","evidence/P0/M23-US-05/summary.md;evidence/P0/M23-US-07/summary.md;evidence/P0/M7-US-01/summary.md;evidence/P0/M7-US-02/summary.md;evidence/P0/M7-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-AUD-006","P0_BLOCKER","API","AUDIT","失败与权限拒绝也记录尝试","M7-SPEC-§9","API_AUDIT_ASSERTION","M7-US-03","getAuditLog","tests/m7-us-03-audit-db.spec.ts;tests/m7-us-03-audit.spec.ts","evidence/P0/M7-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-AUD-007","P0_HIGH","WORKER","AUDIT","Bot、Webhook 与 Job 写操作可归因","M7-SPEC-§9","INTEGRATION_AUDIT","M7-US-03","getAuditLog","tests/m7-us-03-audit-db.spec.ts;tests/m7-us-03-audit.spec.ts","evidence/P0/M7-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-AUD-008","P0_BLOCKER","API","AUDIT","全量写路由审计覆盖且记录不可变","M7-SPEC-§9;§11","STATIC_DB_GATE","M7-US-01;M7-US-03;M7-US-07","createAdminExternalRefundDebit;createAdminTopUp;createWalletAdjustment;getAuditLog;listAdminWalletEntries","tests/m7-us-01-contract.spec.ts;tests/m7-us-03-audit-db.spec.ts;tests/m7-us-03-audit.spec.ts;tests/m7-us-07-retirement.spec.ts","evidence/P0/M7-US-01/summary.md;evidence/P0/M7-US-03/summary.md;evidence/P0/M7-US-07/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-TKN-001","P0_BLOCKER","CONTRACT","TOKEN_DISPLAY","CAT 展示就是唯一内部账本事实","M8-SPEC-§2;§7; M9-SPEC-§3","STATIC_CONTRACT_GATE","M8-US-01","none","tests/m8-us-01-contract.spec.ts","evidence/P0/M8-US-01/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-TKN-002","P0_BLOCKER","UNIT","TOKEN_DISPLAY","CAT subunit 覆盖最小金额","M8-SPEC-§3;§6; M9-SPEC-§3","UNIT_AUTO","M8-US-01;M8-US-02","none","tests/m8-us-01-contract.spec.ts;tests/m8-us-02-wallet-display.spec.ts","evidence/P0/M8-US-01/summary.md;evidence/P0/M8-US-02/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-TKN-003","P0_HIGH","CONFIG","TOKEN_DISPLAY","猫条名称与 CAT 符号固定","M8-SPEC-§3;§5; M9-SPEC-§3","CONFIG_UNIT_AUTO","M8-US-01;M8-US-02","none","tests/m8-us-01-contract.spec.ts;tests/m8-us-02-wallet-display.spec.ts","evidence/P0/M8-US-01/summary.md;evidence/P0/M8-US-02/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-TKN-004","P0_BLOCKER","E2E","TOKEN_DISPLAY","客户钱包与消费只显示 CAT","M8-SPEC-§4; M9-SPEC-§3","E2E_DISCORD","M8-US-01;M8-US-03","none","tests/m8-us-01-contract.spec.ts;tests/m8-us-03-bot-display.spec.ts","evidence/P0/M8-US-01/summary.md;evidence/P0/M8-US-03/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-TKN-005","P0_BLOCKER","E2E","TOKEN_DISPLAY","员工和陪玩业务金额显示 CAT","M8-SPEC-§4; M9-SPEC-§3","E2E_DASHBOARD_DISCORD","M8-US-01;M8-US-03","none","tests/m8-us-01-contract.spec.ts;tests/m8-us-03-bot-display.spec.ts","evidence/P0/M8-US-01/summary.md;evidence/P0/M8-US-03/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-TKN-006","P0_HIGH","INTEGRATION","TOKEN_DISPLAY","USD 充值即时反映为 CAT","M8-SPEC-§2;§6; M9-SPEC-§3;§5","API_BOT_INTEGRATION","M8-US-01;M8-US-03","none","tests/m8-us-01-contract.spec.ts;tests/m8-us-03-bot-display.spec.ts","evidence/P0/M8-US-01/summary.md;evidence/P0/M8-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-TKN-007","P0_BLOCKER","CONFIG","TOKEN_DISPLAY","旧展示配置失败关闭","M8-SPEC-§5; M9-SPEC-§3","CONFIG_AUTO","M8-US-01;M8-US-02","none","tests/m8-us-01-contract.spec.ts;tests/m8-us-02-wallet-display.spec.ts","evidence/P0/M8-US-01/summary.md;evidence/P0/M8-US-02/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
